VariableStem	TopicID
sas1act	115
sasrf	115
sasupflg	115
sattransy1	10203
sattransy10	10203
sattransy2	10203
sattransy3	10203
sattransy4	10203
sattransy5	10203
sattransy6	10203
sattransy7	10203
sattransy8	10203
sattransy9	10203
sattransy97	10203
savdocs	10904
scac	115
scage1drink	10605
scalcl7d	10605
scanyelsetxt	115
scdascoh_dv	10704
scdassat_dv	10704
scdata_dv	115
scdem2many	10403
scdobm	10107
scdoby4	10107
scend	108
scenv_bccc	11001
scenv_bcon	11001
scenv_brit	11001
scenv_canc	11001
scenv_ccls	11001
scenv_cfit	11001
scenv_chwo	11001
scenv_crex	11001
scenv_crlf	11001
scenv_dstr	11001
scenv_exag	11001
scenv_fitl	11001
scenv_futr	11001
scenv_grn	11001
scenv_meds	11001
scenv_noot	11001
scenv_nowo	11001
scenv_pmep	11001
scenv_pmre	11001
scenv_tlat	11001
sceverdrnk	10605
scfalcdrnk	10605
scfannoy	10705
scfcritic	10705
scfinemb	10904
scfinsmall	10403
scfladv	115
scflag_dv	115
scfletdwn	10705
scfopenup	10705
scfrely	10705
scfrendany	10705
scfundstnd	10705
schlloc	108
schlloceng	108
schmcont	10403
schok	108
schokst	108
school	108
school_cawi	108
schoolcntry1	10816
schoolcntry2	10816
schoolcntry3	10816
schoolcntry4	10816
schoolcntry5	10816
schrs_slph	10603
schrs_slpm	10603
schsta	108
sclfsat1	10403
sclfsat2	10403
sclfsat7	10403
sclfsato	10403
scloutcont	10403
scmed_slp	10603
scmolwp	10703
scnalcl7d	10605
scnalcpint	10605
scnalcpops	10605
scnalcshot	10605
scnalcwine	10605
scopecl200	11001
scopecl30	11001
scopfama	11001
scopfamb	11001
scopfamd	11001
scopfamf	11001
scopfamh	11001
scopngbha	10202
scopngbhb	10202
scopngbhc	10202
scopngbhd	10202
scopngbhe	10202
scopngbhf	10202
scopngbhh	10202
scot10	10106
scotvot1	11002
scotvot2	11002
scotvot3	11002
scotvot4	11002
scpannoy	10704
scparoutint	10704
scparoutintw3	10704
scpaycodea11	10708
scpaycodea12	10708
scpaycodea13	10708
scpaycodea14	10708
scpaycodea15	10708
scpaycodea16	10708
scpaycodea17	10708
scpaycodea18	10708
scpaycodeb11	10708
scpaycodeb12	10708
scpaycodeb13	10708
scpaycodeb14	10708
scpaycodeb15	10708
scpaycodeb16	10708
scpaycodeb17	10708
scpaycodeb18	10708
scpayrea	10708
scpayreb	10708
scpcritic	10704
scpletdwn	10704
scpopenup	10704
scprely	10704
scptrt5a1	10402
scptrt5a2	10402
scptrt5a3	10402
scptrt5c1	10402
scptrt5c2	10402
scptrt5c3	10402
scptrt5e1	10402
scptrt5e2	10402
scptrt5e3	10402
scptrt5n1	10402
scptrt5n2	10402
scptrt5n3	10402
scptrt5o1	10402
scptrt5o2	10402
scptrt5o3	10402
scpundstnd	10704
scrannoy	10704
scrcritic	10704
screenedin	115
screenvis	115
screlany	10704
screlhappy	10704
screlparar	10704
screlparcd	10704
screlpards	10704
screlparei	10704
screlparir	10704
screlparks	10704
screlparrg	10704
screlparwt	10704
scrf1	115
scrf2	115
scrf3	115
scrf4	115
scrf5	115
scrf6	115
scrf97	115
scriptcut	115
scriptno_hhgrid	115
scriptno_hhint	115
scriska	10607
scriskb	10607
scrletdwn	10704
scropenup	10704
scrout	115
scrphase	115
scrrely	10704
scrundstnd	10704
scrx_code	115
scsex	10102
scsf2a	10323
scsf2b	10323
scsf3a	10323
scsf3b	10323
scsf4a	10323
scsf4b	10323
scsf5	10323
scsf6a	10323
scsf6b	10323
scsf6c	10323
scsf7	10323
scslp_qual	10603
scssup1	10708
scssupr2r	10708
scstatus	115
sctimemnuf	10403
sctrust	10403
sctslp_30m	10603
sctslp_cgh	10603
sctslp_wak	10603
sctstawk	10603
scun1	115
scun2	115
scun3	115
scun97	115
scux_code	115
scwkimp	10901
scwkor1	10901
scwkor10	10901
scwkor11	10901
scwkor12	10901
scwkor13	10901
scwkor14	10901
scwkor15	10901
scwkor2	10901
scwkor3	10901
scwkor4	10901
scwkor5	10901
scwkor6	10901
scwkor7	10901
scwkor8	10901
scwkor9	10901
scwkvfast	10403
secjob_tm	115
seearngrs_dv	10903
seearngrs_if	10903
seearnnet_dv	10903
seekid	10704
selfemp_tm	115
servacc	10202
servaccy1	10202
servaccy10	10202
servaccy11	10202
servaccy12	10202
servaccy13	10202
servaccy14	10202
servaccy15	10202
servaccy2	10202
servaccy3	10202
servaccy4	10202
servaccy5	10202
servaccy6	10202
servaccy7	10202
servaccy8	10202
servaccy9	10202
servaccy97	10202
servuse1	10202
servuse10	10202
servuse2	10202
servuse3	10202
servuse4	10202
servuse5	10202
servuse6	10202
servuse7	10202
servuse8	10202
servuse9	10202
servuse96	10202
setuseful	115
sevenspap	10810
sex_dv	10102
sexchk	115
sexuor	10102
sf1	10323
sf12mcs_dv	104
sf12pcs_dv	103
sf2a	103
sf2b	103
sf3a	103
sf3b	103
sf4a	104
sf4b	104
sf5	103
sf6a	10404
sf6b	103
sf6c	10404
sf7	104
sibhit	10704
sibling	10704
siblings	10702
sibsteal	10704
sibtease	10704
sibverab	10704
signeduckids1	115
signeduckids2	115
signhealthki1	115
signhealthki2	115
simage	10705
simarea	10705
simeduc	10705
simfam	10705
siminc	10705
simjob	10705
simrace	10705
slapkid	11103
slp_qual	10603
smagbg	10604
smaid	10103
smartmob	10711
smcigs	10604
smever	10604
smkmnth11	114
smkmnth12	114
smkmnth13	114
smkmnth14	114
smkmnth15	114
smkmnth21	114
smkmnth22	114
smkmnth23	114
smkmnth24	114
smkmnth25	114
smkmnth31	114
smkmnth32	114
smkmnth33	114
smkmnth34	114
smkmnth35	114
smncigs	10604
smnow	10604
smofrq	10604
soccont	115
socialkid	11103
spaid	10103
spellno	115
spkdif	10104
splhhdone	115
splitoff	115
sportact	106
sports11	10602
sports110	10602
sports111	10602
sports112	10602
sports113	10602
sports114	10602
sports12	10602
sports13	10602
sports14	10602
sports15	10602
sports16	10602
sports17	10602
sports18	10602
sports19	10602
sports196	10602
sports216	10602
sports217	10602
sports218	10602
sports219	10602
sports220	10602
sports221	10602
sports222	10602
sports223	10602
sports224	10602
sports225	10602
sports226	10602
sports227	10602
sports228	10602
sports229	10602
sports230	10602
sports231	10602
sports296	10602
sports31	10602
sports32	10602
sports33	10602
sports34	10602
sports35	10602
sports36	10602
sports37	10602
sports38	10602
sports39	10602
sports396	10602
sports3freq	10602
sportsfreq	10602
sppen	11201
sppid	115
sppno	115
srvynot1	10202
srvynot10	10202
srvynot2	10202
srvynot3	10202
srvynot4	10202
srvynot5	10202
srvynot6	10202
srvynot7	10202
srvynot8	10202
srvynot9	10202
stable_tm	115
startdatd	115
startdatm	115
startdaty	115
startday	115
startmin	115
startmth	115
startyr	115
statcm1	10703
statcm2	10703
statcm3	10703
statcm4	10703
statcm5	10703
statcy41	10703
statcy42	10703
statcy43	10703
statcy44	10703
statcy45	10703
statendd1	10901
statendd10	10901
statendd2	10901
statendd3	10901
statendd4	10901
statendd5	10901
statendd6	10901
statendd7	10901
statendd8	10901
statendd9	10901
statendm1	10901
statendm10	10901
statendm2	10901
statendm3	10901
statendm4	10901
statendm5	10901
statendm6	10901
statendm7	10901
statendm8	10901
statendm9	10901
statendy41	10901
statendy410	10901
statendy42	10901
statendy43	10901
statendy44	10901
statendy45	10901
statendy46	10901
statendy47	10901
statendy48	10901
statendy49	10901
status	115
staykid	11103
staykidw	11103
stealsib	10704
stendotcode	10901
stendreas	10901
stendreas1	10901
stendreas10	10901
stendreas11	10205
stendreas2	10901
stendreas3	10901
stendreas4	109
stendreas5	10901
stendreas6	11201
stendreas7	103
stendreas8	10901
stendreas9	10901
stendreas97	10901
steprel	10704
stillpriv	108
stillres	115
stillstate	108
sub7_1	10810
sub7_2	10810
sub7_3	10810
sub7_4	10810
sub7_5	10810
sub7stop1	10810
sub7stop2	10810
sub7stop3	10810
sub7stop4	10810
sub7stop5	10810
sub7stop6	10810
sub7stop7	10810
sub7stop8	10810
sub7stop97	10810
subcont11	10810
subcont12	10810
subcont13	10810
subcont21	10810
subcont210	10810
subcont211	10810
subcont212	10810
subcont213	10810
subcont214	10810
subcont215	10810
subcont216	10810
subcont22	10810
subcont23	10810
subcont24	10810
subcont25	10810
subcont26	10810
subcont27	10810
subcont28	10810
subcont29	10810
subcont3	10810
susp	115
svacts1	10904
svacts2	10904
svacts3	10904
svacts4	10904
svacts5	10904
svacts96	10904
svacts97	10904
svamt1	10904
svamt2	10904
svamt3	10904
svamt4	10904
svamt5	10904
svamt6	10904
svb1_1	10904
svb1_2	10904
svb1_3	10904
svb1_4	10904
svb1_5	10904
svb1_6	10904
svb2_1	10904
svb2_2	10904
svb2_3	10904
svb2_4	10904
svb2_5	10904
svb2_6	10904
svb3_1	10904
svb3_2	10904
svb3_3	10904
svb3_4	10904
svb3_5	10904
svb3_6	10904
svb4_1	10904
svb4_2	10904
svb4_3	10904
svb4_4	10904
svb4_5	10904
svb4_6	10904
svb5_1	10904
svb5_2	10904
svb5_3	10904
svb5_4	10904
svb5_5	10904
svb5_6	10904
svpn0_1	10904
svpn0_2	10904
svpn0_3	10904
svpn0_4	10904
svpn0_5	10904
svpn0_6	10904
svpn10_1	10904
svpn10_2	10904
svpn10_3	10904
svpn10_4	10904
svpn10_5	10904
svpn10_6	10904
svpn11_1	10904
svpn11_2	10904
svpn11_3	10904
svpn11_4	10904
svpn11_5	10904
svpn11_6	10904
svpn12_1	10904
svpn12_2	10904
svpn12_3	10904
svpn12_4	10904
svpn12_5	10904
svpn12_6	10904
svpn13_1	10904
svpn13_2	10904
svpn13_3	10904
svpn13_4	10904
svpn13_5	10904
svpn13_6	10904
svpn14_1	10904
svpn14_2	10904
svpn14_3	10904
svpn14_4	10904
svpn14_5	10904
svpn14_6	10904
svpn15_1	10904
svpn15_2	10904
svpn15_3	10904
svpn15_4	10904
svpn15_5	10904
svpn15_6	10904
svpn16_1	10904
svpn16_2	10904
svpn16_3	10904
svpn16_4	10904
svpn16_5	10904
svpn16_6	10904
svpn1_1	10904
svpn1_2	10904
svpn1_3	10904
svpn1_4	10904
svpn1_5	10904
svpn1_6	10904
svpn2_1	10904
svpn2_2	10904
svpn2_3	10904
svpn2_4	10904
svpn2_5	10904
svpn2_6	10904
svpn3_1	10904
svpn3_2	10904
svpn3_3	10904
svpn3_4	10904
svpn3_5	10904
svpn3_6	10904
svpn4_1	10904
svpn4_2	10904
svpn4_3	10904
svpn4_4	10904
svpn4_5	10904
svpn4_6	10904
svpn5_1	10904
svpn5_2	10904
svpn5_3	10904
svpn5_4	10904
svpn5_5	10904
svpn5_6	10904
svpn6_1	10904
svpn6_2	10904
svpn6_3	10904
svpn6_4	10904
svpn6_5	10904
svpn6_6	10904
svpn7_1	10904
svpn7_2	10904
svpn7_3	10904
svpn7_4	10904
svpn7_5	10904
svpn7_6	10904
svpn8_1	10904
svpn8_2	10904
svpn8_3	10904
svpn8_4	10904
svpn8_5	10904
svpn8_6	10904
svpn9_1	10904
svpn9_2	10904
svpn9_3	10904
svpn9_4	10904
svpn9_5	10904
svpn9_6	10904
svsj1	10904
svsj2	10904
svsj3	10904
svsj4	10904
svsj5	10904
svsj6	10904
svsk1	10904
svsk2	10904
svsk3	10904
svsk4	10904
svsk5	10904
svsk6	10904
swemwbs_dv	10403
t6i	115
talkmatter	11103
teasesib	10704
teldif	10104
tenurdv	10201
tenure_dv	10201
tf_jbsemp	10901
timeappthh	115
timeapptmm	115
title	115
tlkf	10704
tlkm	10704
tmtime	115
tnc	115
toc	115
trainany	108
traindays1	10804
traindays2	10804
traindays3	10804
traindeny	10804
trainend1	10804
trainend2	10804
trainend3	10804
trainhrs1	10804
trainhrs2	10804
trainhrs3	10804
trainn	10804
trainpurp11	10804
trainpurp12	10804
trainpurp13	10804
trainpurp21	10804
trainpurp22	10804
trainpurp23	10804
trainpurp31	10804
trainpurp32	10804
trainpurp33	10804
trainpurp41	10804
trainpurp42	10804
trainpurp43	10804
trainpurp51	10804
trainpurp52	10804
trainpurp53	10804
trainpurp61	10804
trainpurp62	10804
trainpurp63	10804
trainpurp71	10804
trainpurp72	10804
trainpurp73	10804
trainqual1	10804
trainqual2	10804
trainqual3	10804
transreq1	11102
transreq2	11102
transreq3	11102
transreq4	11102
transreq5	11102
transreq6	11102
transreq7	11102
transreq8	11102
transreq9	11102
trbikefq	10203
trbusfq	10203
trcarfq	10203
trqual1	10801
trqual10	10801
trqual11	10801
trqual13	10801
trqual15	10801
trqual16	10801
trqual17	10801
trqual18	10801
trqual19	10801
trqual2	10801
trqual20	10801
trqual21	10801
trqual22	10801
trqual23	10801
trqual24	10801
trqual25	10801
trqual26	10801
trqual27	10801
trqual28	10801
trqual29	10801
trqual3	10801
trqual30	10801
trqual31	10801
trqual32	10801
trqual33	10801
trqual34	10804
trqual4	10801
trqual5	10801
trqual6	10801
trqual7	10801
trqual8	10801
trqual9	10801
trtrnfq	10203
trwho1	10804
trwho2	10804
trwho3	10804
tslp_30m	10603
tslp_cgh	10603
tslp_wak	10603
tsta_awk	10603
tu	115
tvhours	10709
tvm2	10709
twkcar	10203
twkcary1	10203
twkcary10	10203
twkcary11	10203
twkcary12	10203
twkcary13	10203
twkcary14	10203
twkcary2	10203
twkcary3	10203
twkcary4	10203
twkcary5	10203
twkcary6	10203
twkcary7	10203
twkcary8	10203
twkcary9	10203
twkcary97	10901
twkcarym	10203
twkdiff1	10203
twkdiff2	10203
twkdiff3	10203
twkdiff4	10203
twkdiff5	10203
twkdiff6	10203
twkdiff7	10203
twkdiff8	10203
twkdiff97	10203
twkdiffm	10203
uk2009	10106
ukahead	110
ukwelc	11001
undqus	115
unifin1	10813
unihome	115
unisub1	108
unkgard	10201
unprod	115
unprodstatus	115
unsafdv	112
unsafe1	10608
unsafe10	10608
unsafe11	10608
unsafe2	10608
unsafe3	10608
unsafe4	10608
unsafe5	10608
unsafe6	10608
unsafe7	10608
unsafe8	10608
unsafe9	10608
unsafe96	10608
unsafe97	10608
unsafeo_code	10608
unsafew11	10608
unsafew12	10608
unsafew13	10608
unsafew14	10608
unsafew15	10608
unsafew16	10608
unsafew17	10608
unsafew196	10608
unsafew197	10608
unusexp	10904
upset	10704
urban_dv	10106
usbread	106
usbread1	10601
usbread2	10601
usbread3	10601
usbread4	10601
usbread5	10601
usbread6	10601
usbread7	10601
usdairy	106
usdairy1	10601
usdairy2	10601
usdairy3	10601
usdairy4	10601
usdairy5	10601
usdairy6	10601
usecchk	115
usedchk	115
useinfo1	115
useinfo2	115
useinfo3	115
useinfo4	115
useochk	115
usuallang	10104
v_merge	115
vchoice	115
vday	10403
vdhrs	10602
vdmin	10602
vegeamt	10601
verabsib	10704
vfcont11	10810
vfcont12	10810
vfcont13	10810
vfcont21	10810
vfcont210	10810
vfcont211	10810
vfcont212	10810
vfcont213	10810
vfcont214	10810
vfcont215	10810
vfcont216	10810
vfcont22	10810
vfcont23	10810
vfcont24	10810
vfcont25	10810
vfcont26	10810
vfcont27	10810
vfcont28	10810
vfcont29	10810
vfcont3	10810
vfct	10810
vfpre	10810
vfstop1	10810
vfstop2	10810
vfstop3	10810
vfstop4	10810
vfstop5	10810
vfstop6	10810
vfstop7	10810
vfstop8	10810
vfstop97	10810
vftctw	10810
vicini1	10202
vicini2	10202
vicini3	115
vicini96	10202
visfam	107
visfamy1	107
visfamy10	107
visfamy11	107
visfamy12	107
visfamy13	107
visfamy14	107
visfamy15	107
visfamy2	107
visfamy3	107
visfamy4	107
visfamy5	107
visfamy6	107
visfamy7	107
visfamy8	107
visfamy9	107
visfamy97	107
volrecper	10904
vote1	11002
vote2	11002
vote3	11002
vote3_all	11002
vote4	11002
vote4_all	11002
vote5	11002
vote6	11002
vote7	11002
vote8	11002
voteintent	11002
votenorm	11002
voucher	115
vouchletter	115
vwhrs	10602
vwmin	10602
w8mode	115
waittran	10104
wal10	10106
walkpace	106
wday	10403
wdhrs	10602
wdmin	10602
wekid	10704
whatnow	115
whodeal	10708
whodrive1	10203
whodrive10	10203
whodrive2	10203
whodrive3	10203
whodrive4	10203
whodrive5	10203
whodrive6	10203
whodrive7	10203
whodrive8	10203
whodrive9	10203
whoelse	115
whoruage	10403
whoruedu	10403
whorufam	10403
whorupol	10403
whorupro	10403
whorurac	10403
whorusex	10403
withdrawn1	115
wkhome	10203
wkphys	109
wkplsam	109
wlk10m	106
wlk30min	106
wlsh1	10104
wlsh2	10104
wlsh3	10104
wlsh4	10104
wlsh96	10104
wlshua	10104
wlshub	10104
wlshuc	10104
wlshud	10104
wlshue	10104
words1	10809
words2	10809
words3	10809
words4	10809
workdis	10203
worktrav	10203
wrcomppre	10810
wrdrcl	10809
wrdrecpre	10809
wrintpre	10810
wrkch1a	10706
wrkch1c	10706
wrkch21	10706
wrkch210	10706
wrkch211	10706
wrkch212	10706
wrkch213	10706
wrkch214	10706
wrkch215	10706
wrkch216	10706
wrkch217	10706
wrkch22	10706
wrkch23	10706
wrkch24	10706
wrkch25	10706
wrkch26	10706
wrkch27	10706
wrkch28	10706
wrkch29	10706
wrkch2a0	10706
wrkch2a1	10706
wrkch2a10	10706
wrkch2a11	10706
wrkch2a12	10706
wrkch2a13	10706
wrkch2a14	10706
wrkch2a15	10706
wrkch2a16	10706
wrkch2a17	10706
wrkch2a2	10706
wrkch2a3	10706
wrkch2a4	10706
wrkch2a5	10706
wrkch2a6	10706
wrkch2a7	10706
wrkch2a8	10706
wrkch2a9	10706
wrkch31	10706
wrkch310	10706
wrkch311	10706
wrkch312	10706
wrkch313	10706
wrkch314	10706
wrkch315	10706
wrkch316	10706
wrkch317	10706
wrkch32	10706
wrkch33	10706
wrkch34	10706
wrkch35	10706
wrkch36	10706
wrkch37	10706
wrkch38	10706
wrkch39	10706
wrkch70	10706
wrkch71	10706
wrkch710	10706
wrkch711	10706
wrkch712	10706
wrkch713	10706
wrkch714	10706
wrkch715	10706
wrkch716	10706
wrkch717	10706
wrkch72	10706
wrkch73	10706
wrkch74	10706
wrkch75	10706
wrkch76	10706
wrkch77	10706
wrkch78	10706
wrkch79	10706
wrkch81	10706
wrkch810	10706
wrkch811	10706
wrkch812	10706
wrkch813	10706
wrkch814	10706
wrkch815	10706
wrkch816	10706
wrkch817	10706
wrkch82	10706
wrkch83	10706
wrkch84	10706
wrkch85	10706
wrkch86	10706
wrkch87	10706
wrkch88	10706
wrkch89	10706
wwhrs	10602
wwmin	10602
xpaltob_g3	10906
xpaltog3	10906
xpborrow	10904
xpduely	10906
xpearn1	10904
xpearn1dk	10904
xpearn3	10904
xpearn3dk	10904
xpearng1	10904
xpearng1dk	10904
xpearng3	10904
xpearng3dk	10904
xpelecy	10906
xpfdout_g3	10906
xpfood1_g3	10906
xpgasy	10906
xphsdb	10904
xphsdba	10904
xphsdct	10904
xpmdv	10201
xpmg	10904
xpmg_dv	10201
xpmg_if	10201
xpmgint_dv	115
xpmif	10201
xpmove	10205
xpmvcntry	10205
xpmvmnth	115
xpmvwhn	115
xpmvwhr	115
xpmvyr	115
xpoily	10906
xpsfly	10906
xptuition	10904
xtra5min_dv	115
xtra5minosm_dv	115
yajbsrv1	10901
yajbsrv2	10901
yajbsrv3	10901
yajbsrv4	10901
yajbsrv5	10901
yajbsrv6	10901
yajbsrv7	10901
yajbsrv8	10901
yajbsrv96	10901
yanssec8_dv	10902
yasoc00	10901
yasoc00_cc	10902
yasoc10	10902
yasoc10_cc	10902
yasoc90	10902
yasoc90_cc	10902
yearrec	115
yellkid	11103
ynorevisit1	115
ynorevisit2	115
ynorevisit3	115
ynorevisit4	115
ynorevisit5	115
ynorevisit6	115
ynorevisit7	115
ynorevisit8	115
ynotbike1	10203
ynotbike2	10203
ynotbike3	10203
ynotbike96	10203
yp5alcdr	10605
ypargf	10704
ypargm	10704
ypcahrs	10708
ypcare	10708
ypcasch	10708
ypcawho1	10708
ypcawho2	10708
ypcawho3	10708
ypcawho4	10708
ypcawho5	10708
ypcawho6	10708
ypcawho7	10708
ypcawho8	10708
ypcintnt	10711
ypcomp	10711
ypconsol	10711
ypconstm	10711
ypcpgs	10711
ypcrworb	10202
ypcrwra	10202
ypdklm	10605
ypdobm	10107
ypdoby	10107
ypdrgmj	10606
ypdrgoth	10606
ypdrgsol	10606
ypdrnk4w	10605
ypdrnklt	10605
ypdrnky	10605
ypdrnkyr	10605
ypeasmj	10606
ypersk1	10606
ypesta	10403
ypestb	10403
ypestc	10403
ypeste	10403
ypestf	10403
ypesti	10403
ypestj	10403
ypestk	10403
ypevralc	10605
ypevresmo	10604
ypevrsmo	10604
ypextype1	10602
ypextype10	10602
ypextype11	10602
ypextype12	10602
ypextype13	10602
ypextype14	10602
ypextype15	10602
ypextype16	10602
ypextype2	10602
ypextype3	10602
ypextype4	10602
ypextype5	10602
ypextype6	10602
ypextype7	10602
ypextype8	10602
ypextype9	10602
ypfadmus	10709
ypfadspt	10709
ypfadttr	10709
ypfamsup	10704
ypfcinema	10709
ypffdwk	10601
ypfght	10202
ypfgo2pub	10709
ypfhistplc	10709
ypfhnghm	10709
ypfhngtn	10709
ypflibrary	10709
ypflvespt	10709
ypfmuseum	10709
ypfpaint	10709
ypfparty	10709
ypfpcart	10709
ypfralco	10605
ypfrdrg	10606
ypfrobulli	10403
ypfrobully	10402
ypfrpbulli	10403
ypfrpbully	10402
ypfrutppd	10601
ypftheatre	10709
ypfuta	110
ypfutatxt	110
ypfutb	110
ypfvolunt	10709
ypfythclub	10709
yphitsib	10704
yphlwtr	10320
yphrshswk	10812
yphrshswrk	10701
ypjfd	10601
yplate	11103
ypllknbrd	10202
yplvhm	110
ypmisbsch	10402
ypmjrsk1	10606
ypmjrsk2	10606
ypmobu	10711
ypmusinst	10709
ypnssec8_dv	10901
yposclas8_code	10709
ypotrmisb	10402
yppareve	11103
ypparsch	11103
yppay	109
yppchw	10711
yppkmp	109
yppsprt	10602
yprace	10103
ypregalco	10605
yprelidv	11003
yprelig_dv	11003
ypreliggb	11003
ypreligni	11003
ypsave	109
ypsex	10102
ypshop	10608
ypsibhit	10704
ypsibling	10704
ypsibsteal	10704
ypsibtease	10704
ypsibverab	10704
ypsmofrq	10604
ypsoc00	10901
ypsoc00_cc	10901
ypsoc10	10901
ypsoc10_cc	10901
ypsoc90	10901
ypsoc90_cc	10901
ypstealsib	10704
ypstephas	10704
ypsteprel	10704
ypteasesib	10704
yptlkf	10704
yptlkm	10704
yptruant	10812
yptrvl2sch	10203
yptrydiet	10601
yptvvidhrs	10709
yptvvidhrw	10709
ypupset	10704
ypvand	10608
ypverabsib	10704
ypvte3gb	11002
ypvte3ni	11002
ypvte6	11002
ypwhrs	109
ypwklw	109
yr2uk4	101
yremove1	115
yremove2	115
yremove3	115
yremove4	115
yremove5	115
ythscbh_xw	115
ythscub_xw	115
ythscui_xw	115
ythscus_xw	115
ythscuxw	115
absun	115
addfloor	10201
adresp15_dv	10702
age	10107
age_if	10107
agif	10107
aid_dv	115
aidhh	11607
area	10205
barriers1	10201
barriers2	115
barriers3	10201
barriers4	115
barriers5	115
barriers6	115
benbase1	10908
bensta6	10903
bensta7	10903
birthy	10107
bornuk_dv	10101
brfed	11101
brfedend	11101
brfedend2	11101
buno_dv	10908
bwt	10320
bwtel	111
bwtg5	10320
bwtk	10320
bwtlb	10320
bwtoz	10320
bwtwk	114
bwtxp	114
carval	10203
cdelply	10201
cdepdo2	10709
cdepdo3	10705
cdepdo4	10701
cdepdo5	10906
cdepdo6	10906
cdephave1	10906
cdephave2	10201
cdephave3	10906
cdephave4	10701
cdeptrp	10812
charam	10906
charfreq	10906
chargv	10906
childdob_y	10107
chsex	10102
coh1bm	10704
coh1by	10702
coh1em	10704
coh1ey	10702
coh1mr	10702
country	10106
cplay	10706
currpart1	115
currpart2	10702
currpart3	10702
currpart4	10702
currpart5	115
debt2	10904
depenth1	10901
depenth2	10901
depenth3	10901
depenth4	10901
depenth5	10901
depenth6	10901
dieprismth	10702
dieprisyr	10702
disdif8	10405
doby_if	10107
education	10205
emboost	115
endmnth4	114
ethid6	11001
family	10205
fbentype40	10908
fbentype41	10908
ff_bentype40	10908
ff_bentype41	10908
ff_country	10106
ff_mpcalloc	115
ff_yr2uk4	115
fihhmnlabgrs_tc	10903
finnow	10904
fiyrinvinc_dv	10903
fiyrinvinc_if	10903
fiyrinvindv	10903
fiyrinvinif	10903
floors	10201
fnspid	10702
frjtmod_dv	10903
frjtmodv	10903
frmnth_tc	10903
frmnttc	10903
fyr2uk4	115
gor_dv	10106
grfpid	10702
grmpid	10702
hcond18	10323
hcondn18	10323
hedlik	10813
hednt	10813
hheat	10201
hhorig	115
hhresp_dv	115
hhsize	10702
hhtypdv	10702
hhtype_dv	10702
hidp	115
housing	10205
howlng	10701
hstotmg	10904
huboss	10701
hubuys	10701
hucar	10701
hudiy	10701
hufrys	10701
huiron	10701
humops	10701
hupots	10701
husits	10701
intdatd_if	115
intdatif	115
intdatm_if	115
intdaty_if	115
ioutcome	115
iproxy	115
j1boss	10901
j1mngr	10901
j1none	10901
j1nssec8_dv	10902
jbmngr	10901
jbnssec_dv	10902
jbnssedv	10902
jbonus	10903
jbpeny4	10907
jbperfp	10903
jbrgsc_dv	10902
jbrgsdv	10902
jbrise	10903
jbsamr	115
jbsat	10901
jbsec	10901
jbsedv	10902
jbseg_dv	10902
jbsize	10901
jbsoc10	10902
jbsoc10_cc	10902
jbxpcha	10901
jbxpchb	10901
jbxpchc	10901
jbxpchd	10901
jbxpche	10901
jlnssec_dv	10902
jlnssedv	10902
jlrgsc_dv	10902
jlrgsdv	10902
jlsedv	10902
jlseg_dv	10902
jlsoc10	10902
jlsoc10_cc	10902
jsownamt	10904
jsownoth	10903
jsownsum	10904
jsowotam	10904
jsworkac	10904
julk4wk	10901
julk4x1	10901
julk4x2	10901
julk4x3	10901
julk4x4	10901
julk4x5	10901
julk4x6	10901
julk4x96	10901
jwbs1_dv	10403
jwbs2_dv	10403
kidlang	10104
kidlango_code	10104
ladopt	10702
lchal	10702
lchbm	10107
lchbmcor	10107
lchby4	10107
lchbycor	10107
lchchk	115
lchlv	10702
lchno	10702
lchsx	10102
lchsxcor	10102
lchyd4	10314
lcohnpi	10704
livesp_dv	10702
livpar	10702
lmcbm1	10702
lmcbm2	10702
lmcbm3	10702
lmcbm4	10702
lmcbm5	10702
lmcby44	10702
lmspm4	10702
lmspy44	10702
lnadopt	10702
lvwhy	10702
matdepa	10904
matdepd	10904
matdepe	10904
matdepf	10904
matdepg	10904
matdeph	10904
matdepi	10904
matdepj	10904
memorig	115
memploy	10205
mgextra	10904
mgxty1	10904
mgxty2	10201
mgxty3	10904
mgxty4	10904
mgxty5	10904
mgxty6	10904
mgxty97	10904
mgynot	10904
mnspid	10702
movdir	10205
moveotcode	10205
moveoth_code	10205
movy14	10205
movy15	10205
mstatch1	10703
mstatch2	10703
mstatch3	10703
mstatsam	10702
mstatsamn	10703
multiples_dv	115
nbclmprb	111
nbfuss	111
nbnoapp	11101
nbrcoh2	10202
nbrcoh3	10202
nbrcoh4	10202
nbrefeat	11101
nbsleep	111
nbwakes	111
ncigs	10604
netpuse	10711
newchno	10702
newdad	10702
newentrant	10702
newmum	10702
newpidp_c	115
nfh01	10907
nfh08	10908
nfh13	10907
nfh15	10908
nfh16	10908
nfh20	10908
nfh21	10908
nfh22	10908
nfh23	10908
nfh24	10903
nfh25	10903
nfh26	10903
nfh27	10903
nfh28	10903
nfh29	10903
nfh30	10908
nfh31	10908
nfh32	10908
nfh34	10908
nfh35	10908
nfh36	10908
nfh37	10908
nfh38	10903
nfh39	10908
nkids015	10702
npensioner	10702
npn_dv	10702
nudv	10901
nue_dv	10901
origadd	115
othben1	10908
othben3	10908
othben7	10903
othben9	10908
outcome	115
paydv	10903
payg_dv	10903
